Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
246,0,0,1.853e-33,6.2737e-19,2.4501e-05,6.0444e-12,6.9474e-26,3.8876e-32,6.0354e-10,4.5284e-06,1.1035e-10,8.6106e-06,0.0022181,0.0015308,3.5948e-08,2.8128e-05,0,0,0,0,1.2796e-32,1.7089e-29,0,0,0,0,0,0,9.7885e-19,8.6601e-09,8.3729e-13,7.555e-28,0,3.5328e-05,0.094923,0.0021734,2.72e-13,1.0678e-17,2.2476e-10,3.5332e-09,1.0669e-12,7.5647e-15,3.7353e-11,4.6137e-19,2.6212e-23,1.9833e-18,7.4367e-15,3.2834e-16,2.6991e-06,1.235e-18,1.5415e-09,2.4366e-06,2.0491e-15,8.4305e-06,1.0043e-08,0,0,0.00061006,6.1783e-07,0,0,0,7.495e-16,0.0001354,0,0,0,0.10054,1.3568e-13,0.99637
248,0,0,1.8643e-33,6.2798e-19,2.453e-05,6.0509e-12,6.9765e-26,3.9039e-32,6.0914e-10,4.5186e-06,1.101e-10,8.6044e-06,0.0022241,0.0015307,3.5944e-08,2.8127e-05,0,0,0,0,1.2816e-32,1.7069e-29,0,0,0,0,0,0,9.7783e-19,8.653e-09,8.365e-13,7.5714e-28,0,3.5315e-05,0.09493,0.0021739,2.7127e-13,1.0648e-17,2.2519e-10,3.5309e-09,1.0656e-12,7.5598e-15,3.7333e-11,4.6027e-19,2.6146e-23,1.9814e-18,7.4331e-15,3.2822e-16,2.6994e-06,1.2531e-18,1.5415e-09,2.4453e-06,2.0447e-15,8.4369e-06,1.0023e-08,0,0,0.00061006,6.1802e-07,0,0,0,7.4905e-16,0.00013571,0,0,0,0.10055,1.3566e-13,0.99637
250,0,0,1.8559e-33,6.2858e-19,2.4559e-05,6.057e-12,6.9597e-26,3.8944e-32,6.0535e-10,4.5089e-06,1.0986e-10,8.5983e-06,0.0022173,0.0015305,3.594e-08,2.8127e-05,0,0,0,0,1.2765e-32,1.705e-29,0,0,0,0,0,0,9.768e-19,8.6454e-09,8.3571e-13,7.5362e-28,0,3.5303e-05,0.094948,0.0021744,2.7054e-13,1.0618e-17,2.2443e-10,3.5286e-09,1.0642e-12,7.5549e-15,3.7312e-11,4.5917e-19,2.6075e-23,1.9795e-18,7.4296e-15,3.281e-16,2.6997e-06,1.2365e-18,1.5415e-09,2.4378e-06,2.0403e-15,8.3986e-06,1.0003e-08,0,0,0.00061006,6.1822e-07,0,0,0,7.4861e-16,0.00013528,0,0,0,0.10056,1.3565e-13,0.99637
252,0,0,1.8574e-33,6.2918e-19,2.4589e-05,6.0638e-12,6.9658e-26,3.8978e-32,6.0629e-10,4.4988e-06,1.0962e-10,8.5922e-06,0.0022168,0.0015304,3.5936e-08,2.8127e-05,0,0,0,0,1.275e-32,1.7031e-29,0,0,0,0,0,0,9.758e-19,8.639e-09,8.3494e-13,7.5296e-28,0,3.5291e-05,0.094961,0.002175,2.698e-13,1.0589e-17,2.2427e-10,3.5264e-09,1.0629e-12,7.5501e-15,3.7293e-11,4.5812e-19,2.6013e-23,1.9776e-18,7.4261e-15,3.2798e-16,2.7001e-06,1.2373e-18,1.5415e-09,2.4385e-06,2.0361e-15,8.3835e-06,9.9828e-09,0,0,0.00061005,6.1839e-07,0,0,0,7.4817e-16,0.00013522,0,0,0,0.10057,1.3563e-13,0.99637
254,0,0,1.8588e-33,6.2977e-19,2.4617e-05,6.0701e-12,6.9717e-26,3.9011e-32,6.0713e-10,4.49e-06,1.0937e-10,8.5862e-06,0.0022164,0.0015302,3.5932e-08,2.8127e-05,0,0,0,0,1.2735e-32,1.7013e-29,0,0,0,0,0,0,9.748e-19,8.6321e-09,8.3417e-13,7.5213e-28,0,3.5279e-05,0.094973,0.0021755,2.6912e-13,1.0561e-17,2.2411e-10,3.5242e-09,1.0616e-12,7.5453e-15,3.7273e-11,4.5703e-19,2.5953e-23,1.9758e-18,7.4227e-15,3.2786e-16,2.7004e-06,1.2373e-18,1.5415e-09,2.4391e-06,2.0318e-15,8.3677e-06,9.9631e-09,0,0,0.00061005,6.186e-07,0,0,0,7.4774e-16,0.00013516,0,0,0,0.10058,1.3562e-13,0.99637
256,0,0,1.8602e-33,6.3036e-19,2.4646e-05,6.0764e-12,6.9776e-26,3.9044e-32,6.0802e-10,4.4807e-06,1.0914e-10,8.5803e-06,0.002216,0.00153,3.5928e-08,2.8127e-05,0,0,0,0,1.272e-32,1.6994e-29,0,0,0,0,0,0,9.7382e-19,8.6253e-09,8.3341e-13,7.513e-28,0,3.5267e-05,0.094985,0.0021759,2.6843e-13,1.0532e-17,2.2395e-10,3.522e-09,1.0603e-12,7.5406e-15,3.7253e-11,4.5598e-19,2.589e-23,1.9739e-18,7.4193e-15,3.2775e-16,2.7007e-06,1.2387e-18,1.5415e-09,2.4397e-06,2.0276e-15,8.3525e-06,9.9437e-09,0,0,0.00061005,6.1879e-07,0,0,0,7.4732e-16,0.0001351,0,0,0,0.10059,1.356e-13,0.99637
258,0,0,1.8616e-33,6.3094e-19,2.4674e-05,6.0826e-12,6.9835e-26,3.9077e-32,6.0889e-10,4.4716e-06,1.089e-10,8.5745e-06,0.0022156,0.0015299,3.5924e-08,2.8127e-05,0,0,0,0,1.2705e-32,1.6976e-29,0,0,0,0,0,0,9.7285e-19,8.6186e-09,8.3267e-13,7.5049e-28,0,3.5255e-05,0.094997,0.0021764,2.6774e-13,1.0504e-17,2.2379e-10,3.5198e-09,1.0591e-12,7.536e-15,3.7234e-11,4.5494e-19,2.5828e-23,1.9721e-18,7.416e-15,3.2763e-16,2.701e-06,1.2394e-18,1.5415e-09,2.4403e-06,2.0234e-15,8.3376e-06,9.9246e-09,0,0,0.00061005,6.1898e-07,0,0,0,7.469e-16,0.00013504,0,0,0,0.1006,1.3559e-13,0.99637
260,0,0,1.8629e-33,6.3152e-19,2.4702e-05,6.0888e-12,6.9893e-26,3.9109e-32,6.0977e-10,4.4625e-06,1.0867e-10,8.5687e-06,0.0022151,0.0015297,3.5921e-08,2.8126e-05,0,0,0,0,1.269e-32,1.6958e-29,0,0,0,0,0,0,9.7188e-19,8.6119e-09,8.3192e-13,7.4947e-28,0,3.5243e-05,0.095009,0.0021769,2.6706e-13,1.0477e-17,2.2363e-10,3.5177e-09,1.0578e-12,7.5313e-15,3.7215e-11,4.5392e-19,2.5767e-23,1.9704e-18,7.4126e-15,3.2752e-16,2.7013e-06,1.24e-18,1.5415e-09,2.4409e-06,2.0193e-15,8.3229e-06,9.9056e-09,0,0,0.00061005,6.1916e-07,0,0,0,7.4648e-16,0.00013498,0,0,0,0.10061,1.3558e-13,0.99637
262,0,0,1.8623e-33,6.3209e-19,2.4729e-05,6.0948e-12,6.995e-26,3.9142e-32,6.0964e-10,4.4536e-06,1.0844e-10,8.5629e-06,0.0022147,0.0015296,3.5917e-08,2.8126e-05,0,0,0,0,1.2676e-32,1.694e-29,0,0,0,0,0,0,9.7093e-19,8.6053e-09,8.3119e-13,7.4889e-28,0,3.5232e-05,0.095021,0.0021774,2.6639e-13,1.0449e-17,2.2348e-10,3.5155e-09,1.0566e-12,7.5268e-15,3.7196e-11,4.529e-19,2.5706e-23,1.9686e-18,7.4094e-15,3.2741e-16,2.7016e-06,1.2372e-18,1.5415e-09,2.4416e-06,2.0153e-15,8.3081e-06,9.8869e-09,0,0,0.00061004,6.193e-07,0,0,0,7.4607e-16,0.00013493,0,0,0,0.10063,1.3556e-13,0.99637
264,0,0,1.8657e-33,6.3265e-19,2.4757e-05,6.1009e-12,7.0007e-26,3.9173e-32,6.1146e-10,4.4459e-06,1.0822e-10,8.5573e-06,0.0022143,0.0015294,3.5913e-08,2.8126e-05,0,0,0,0,1.2662e-32,1.6922e-29,0,0,0,0,0,0,9.6999e-19,8.5988e-09,8.3047e-13,7.4811e-28,0,3.522e-05,0.095033,0.0021779,2.6573e-13,1.0423e-17,2.2333e-10,3.5134e-09,1.0554e-12,7.5223e-15,3.7178e-11,4.5191e-19,2.5646e-23,1.9669e-18,7.4061e-15,3.2729e-16,2.7019e-06,1.2415e-18,1.5415e-09,2.4421e-06,2.0113e-15,8.2961e-06,9.8707e-09,0,0,0.00061004,6.1953e-07,0,0,0,7.4566e-16,0.00013487,0,0,0,0.10064,1.3555e-13,0.99637
266,0,0,1.867e-33,6.3321e-19,2.4784e-05,6.1068e-12,7.0062e-26,3.9204e-32,6.1227e-10,4.436e-06,1.0799e-10,8.5517e-06,0.0022139,0.0015293,3.5909e-08,2.8126e-05,0,0,0,0,1.2647e-32,1.6905e-29,0,0,0,0,0,0,9.6906e-19,8.5924e-09,8.2975e-13,7.4732e-28,0,3.5209e-05,0.095044,0.0021784,2.6508e-13,1.0396e-17,2.2317e-10,3.5114e-09,1.0542e-12,7.5178e-15,3.7159e-11,4.5092e-19,2.5588e-23,1.9652e-18,7.4029e-15,3.2718e-16,2.7022e-06,1.2419e-18,1.5414e-09,2.4427e-06,2.0073e-15,8.2792e-06,9.8501e-09,0,0,0.00061004,6.1971e-07,0,0,0,7.4526e-16,0.00013481,0,0,0,0.10065,1.3553e-13,0.99637
268,0,0,1.8684e-33,6.3376e-19,2.4811e-05,6.1127e-12,7.0119e-26,3.9236e-32,6.1314e-10,4.427e-06,1.0776e-10,8.5462e-06,0.0022135,0.0015291,3.5906e-08,2.8126e-05,0,0,0,0,1.2633e-32,1.6887e-29,0,0,0,0,0,0,9.6812e-19,8.586e-09,8.2903e-13,7.4651e-28,0,3.5198e-05,0.095056,0.0021788,2.6438e-13,1.0367e-17,2.2303e-10,3.5093e-09,1.053e-12,7.5134e-15,3.7141e-11,4.4988e-19,2.5525e-23,1.9635e-18,7.3997e-15,3.2707e-16,2.7025e-06,1.2425e-18,1.5414e-09,2.4433e-06,2.0032e-15,8.2642e-06,9.8311e-09,0,0,0.00061004,6.1989e-07,0,0,0,7.4486e-16,0.00013476,0,0,0,0.10066,1.3552e-13,0.99637
270,0,0,1.8697e-33,6.3431e-19,2.4837e-05,6.1186e-12,7.0174e-26,3.9266e-32,6.1397e-10,4.4189e-06,1.0756e-10,8.5407e-06,0.0022131,0.001529,3.5902e-08,2.8126e-05,0,0,0,0,1.262e-32,1.687e-29,0,0,0,0,0,0,9.6723e-19,8.5798e-09,8.2834e-13,7.4581e-28,0,3.5187e-05,0.095067,0.0021793,2.638e-13,1.0344e-17,2.2288e-10,3.5073e-09,1.0518e-12,7.5091e-15,3.7123e-11,4.4899e-19,2.5472e-23,1.9618e-18,7.3966e-15,3.2697e-16,2.7028e-06,1.2435e-18,1.5414e-09,2.4439e-06,1.9996e-15,8.2513e-06,9.8143e-09,0,0,0.00061004,6.2006e-07,0,0,0,7.4447e-16,0.00013471,0,0,0,0.10067,1.355e-13,0.99636
272,0,0,1.871e-33,6.3485e-19,2.4864e-05,6.1244e-12,7.0229e-26,3.9297e-32,6.1478e-10,4.4105e-06,1.0734e-10,8.5353e-06,0.0022128,0.0015288,3.5899e-08,2.8126e-05,0,0,0,0,1.2606e-32,1.6853e-29,0,0,0,0,0,0,9.6633e-19,8.5736e-09,8.2765e-13,7.4506e-28,0,3.5176e-05,0.095078,0.0021798,2.6318e-13,1.0318e-17,2.2274e-10,3.5053e-09,1.0506e-12,7.5048e-15,3.7105e-11,4.4804e-19,2.5415e-23,1.9601e-18,7.3935e-15,3.2686e-16,2.703e-06,1.2442e-18,1.5414e-09,2.4445e-06,1.9958e-15,8.2376e-06,9.7967e-09,0,0,0.00061003,6.2024e-07,0,0,0,7.4408e-16,0.00013465,0,0,0,0.10068,1.3549e-13,0.99636
274,0,0,1.8723e-33,6.3539e-19,2.489e-05,6.1301e-12,7.0284e-26,3.9327e-32,6.156e-10,4.402e-06,1.0713e-10,8.5299e-06,0.0022124,0.0015287,3.5895e-08,2.8125e-05,0,0,0,0,1.2592e-32,1.6837e-29,0,0,0,0,0,0,9.6544e-19,8.5673e-09,8.2695e-13,7.4429e-28,0,3.5166e-05,0.095089,0.0021802,2.6256e-13,1.0293e-17,2.2259e-10,3.5033e-09,1.0495e-12,7.5004e-15,3.7087e-11,4.472e-19,2.5365e-23,1.9584e-18,7.3904e-15,3.2675e-16,2.7033e-06,1.2451e-18,1.5414e-09,2.4451e-06,1.992e-15,8.2239e-06,9.7793e-09,0,0,0.00061003,6.2037e-07,0,0,0,7.4369e-16,0.0001346,0,0,0,0.10069,1.3548e-13,0.99636
276,0,0,1.8735e-33,6.3592e-19,2.4916e-05,6.1359e-12,7.0337e-26,3.9357e-32,6.1644e-10,4.394e-06,1.0692e-10,8.5246e-06,0.002212,0.0015285,3.5892e-08,2.8125e-05,0,0,0,0,1.2578e-32,1.6819e-29,0,0,0,0,0,0,9.6456e-19,8.5613e-09,8.2629e-13,7.4358e-28,0,3.5155e-05,0.0951,0.0021807,2.6195e-13,1.0268e-17,2.2245e-10,3.5013e-09,1.0483e-12,7.4963e-15,3.707e-11,4.4617e-19,2.5304e-23,1.9568e-18,7.3873e-15,3.2665e-16,2.7036e-06,1.2467e-18,1.5414e-09,2.4456e-06,1.9883e-15,8.2105e-06,9.7622e-09,0,0,0.00061003,6.2083e-07,0,0,0,7.4332e-16,0.00013455,0,0,0,0.1007,1.3546e-13,0.99636
278,0,0,1.8737e-33,6.3645e-19,2.4941e-05,6.1416e-12,7.039e-26,3.9387e-32,6.1721e-10,4.3858e-06,1.0671e-10,8.5194e-06,0.0022116,0.0015284,3.5888e-08,2.8125e-05,0,0,0,0,1.2566e-32,1.6804e-29,0,0,0,0,0,0,9.6367e-19,8.5553e-09,8.2563e-13,7.4285e-28,0,3.5145e-05,0.095111,0.0021811,2.6134e-13,1.0243e-17,2.2231e-10,3.4994e-09,1.0472e-12,7.4921e-15,3.7053e-11,4.4526e-19,2.5249e-23,1.9552e-18,7.3843e-15,3.2654e-16,2.7039e-06,1.2442e-18,1.5414e-09,2.4462e-06,1.9846e-15,8.1972e-06,9.7453e-09,0,0,0.00061003,6.207e-07,0,0,0,7.4294e-16,0.0001345,0,0,0,0.10071,1.3545e-13,0.99636
280,0,0,1.8761e-33,6.3697e-19,2.4967e-05,6.1472e-12,7.0443e-26,3.9416e-32,6.18e-10,4.3778e-06,1.0651e-10,8.5142e-06,0.0022112,0.0015282,3.5885e-08,2.8125e-05,0,0,0,0,1.2553e-32,1.6788e-29,0,0,0,0,0,0,9.6283e-19,8.5493e-09,8.2495e-13,7.4214e-28,0,3.5134e-05,0.095122,0.0021816,2.6075e-13,1.0219e-17,2.2217e-10,3.4975e-09,1.0461e-12,7.4879e-15,3.7035e-11,4.4435e-19,2.5195e-23,1.9537e-18,7.3813e-15,3.2644e-16,2.7042e-06,1.2468e-18,1.5414e-09,2.4467e-06,1.981e-15,8.1841e-06,9.7284e-09,0,0,0.00061003,6.2092e-07,0,0,0,7.4257e-16,0.00013444,0,0,0,0.10072,1.3544e-13,0.99636
282,0,0,1.8748e-33,6.375e-19,2.4992e-05,6.1527e-12,7.0496e-26,3.9445e-32,6.1758e-10,4.37e-06,1.0631e-10,8.5091e-06,0.0022109,0.0015281,3.5881e-08,2.8125e-05,0,0,0,0,1.254e-32,1.6772e-29,0,0,0,0,0,0,9.6198e-19,8.5435e-09,8.2429e-13,7.4143e-28,0,3.5124e-05,0.095133,0.002182,2.6016e-13,1.0195e-17,2.2203e-10,3.4956e-09,1.045e-12,7.4838e-15,3.7019e-11,4.4346e-19,2.5142e-23,1.9521e-18,7.3783e-15,3.2634e-16,2.7044e-06,1.2431e-18,1.5414e-09,2.4457e-06,1.9774e-15,8.1712e-06,9.7119e-09,0,0,0.00061003,6.2109e-07,0,0,0,7.422e-16,0.00013439,0,0,0,0.10073,1.3542e-13,0.99636
284,0,0,1.8785e-33,6.3801e-19,2.5017e-05,6.1582e-12,7.0547e-26,3.9474e-32,6.1951e-10,4.3621e-06,1.0611e-10,8.504e-06,0.0022105,0.001528,3.5878e-08,2.8125e-05,0,0,0,0,1.2527e-32,1.6756e-29,0,0,0,0,0,0,9.6113e-19,8.5376e-09,8.2364e-13,7.4072e-28,0,3.5114e-05,0.095144,0.0021824,2.5958e-13,1.0171e-17,2.2189e-10,3.4937e-09,1.0439e-12,7.4798e-15,3.7002e-11,4.4257e-19,2.5089e-23,1.9505e-18,7.3754e-15,3.2624e-16,2.7047e-06,1.2481e-18,1.5414e-09,2.4478e-06,1.9739e-15,8.1583e-06,9.6954e-09,0,0,0.00061002,6.2125e-07,0,0,0,7.4183e-16,0.00013434,0,0,0,0.10074,1.3541e-13,0.99636
286,0,0,1.8798e-33,6.3852e-19,2.5042e-05,6.1637e-12,7.0598e-26,3.9502e-32,6.2034e-10,4.3543e-06,1.0591e-10,8.499e-06,0.0022101,0.0015278,3.5874e-08,2.8125e-05,0,0,0,0,1.2515e-32,1.674e-29,0,0,0,0,0,0,9.603e-19,8.5317e-09,8.23e-13,7.4002e-28,0,3.5104e-05,0.095154,0.0021829,2.59e-13,1.0148e-17,2.2176e-10,3.4918e-09,1.0428e-12,7.4758e-15,3.6985e-11,4.417e-19,2.5037e-23,1.949e-18,7.3725e-15,3.2614e-16,2.705e-06,1.2487e-18,1.5414e-09,2.4484e-06,1.9704e-15,8.1456e-06,9.6791e-09,0,0,0.00061002,6.2141e-07,0,0,0,7.4147e-16,0.00013429,0,0,0,0.10075,1.354e-13,0.99636
288,0,0,1.881e-33,6.3902e-19,2.5066e-05,6.1691e-12,7.0648e-26,3.953e-32,6.2111e-10,4.3467e-06,1.0571e-10,8.494e-06,0.0022097,0.0015277,3.5871e-08,2.8124e-05,0,0,0,0,1.2502e-32,1.6725e-29,0,0,0,0,0,0,9.5947e-19,8.5261e-09,8.2236e-13,7.3933e-28,0,3.5094e-05,0.095165,0.0021833,2.5843e-13,1.0125e-17,2.2162e-10,3.49e-09,1.0418e-12,7.4718e-15,3.6969e-11,4.4084e-19,2.4986e-23,1.9475e-18,7.3696e-15,3.2604e-16,2.7052e-06,1.2494e-18,1.5413e-09,2.4489e-06,1.9669e-15,8.133e-06,9.6632e-09,0,0,0.00061002,6.2157e-07,0,0,0,7.4112e-16,0.00013424,0,0,0,0.10076,1.3539e-13,0.99636
290,0,0,1.8821e-33,6.3952e-19,2.5091e-05,6.1744e-12,7.0699e-26,3.9559e-32,6.2179e-10,4.3391e-06,1.0552e-10,8.4891e-06,0.0022094,0.0015275,3.5868e-08,2.8124e-05,0,0,0,0,1.249e-32,1.6709e-29,0,0,0,0,0,0,9.5865e-19,8.5205e-09,8.2173e-13,7.3864e-28,0,3.5084e-05,0.095175,0.0021837,2.5787e-13,1.0102e-17,2.2149e-10,3.4882e-09,1.0407e-12,7.4679e-15,3.6952e-11,4.3999e-19,2.4935e-23,1.9459e-18,7.3668e-15,3.2594e-16,2.7055e-06,1.2499e-18,1.5413e-09,2.4494e-06,1.9635e-15,8.1207e-06,9.6473e-09,0,0,0.00061002,6.2173e-07,0,0,0,7.4076e-16,0.00013419,0,0,0,0.10077,1.3537e-13,0.99636
292,0,0,1.8763e-33,6.4001e-19,2.5115e-05,6.1797e-12,7.0582e-26,3.9493e-32,6.192e-10,4.3317e-06,1.0533e-10,8.4842e-06,0.0022045,0.0015274,3.5865e-08,2.8124e-05,0,0,0,0,1.2452e-32,1.6694e-29,0,0,0,0,0,0,9.5784e-19,8.5149e-09,8.2111e-13,7.3623e-28,0,3.5074e-05,0.095189,0.0021842,2.5731e-13,1.0079e-17,2.2094e-10,3.4863e-09,1.0396e-12,7.464e-15,3.6936e-11,4.3914e-19,2.4884e-23,1.9445e-18,7.3639e-15,3.2584e-16,2.7058e-06,1.2382e-18,1.5413e-09,2.4442e-06,1.9601e-15,8.0929e-06,9.6317e-09,0,0,0.00061002,6.2192e-07,0,0,0,7.4041e-16,0.00013389,0,0,0,0.10077,1.3536e-13,0.99636
294,0,0,1.8845e-33,6.4051e-19,2.5139e-05,6.185e-12,7.0798e-26,3.9614e-32,6.2283e-10,4.3232e-06,1.0514e-10,8.4794e-06,0.0022087,0.0015273,3.5861e-08,2.8124e-05,0,0,0,0,1.2465e-32,1.6679e-29,0,0,0,0,0,0,9.5704e-19,8.5093e-09,8.2049e-13,7.3731e-28,0,3.5065e-05,0.095196,0.0021846,2.5676e-13,1.0057e-17,2.2123e-10,3.4846e-09,1.0386e-12,7.4601e-15,3.692e-11,4.3831e-19,2.4816e-23,1.943e-18,7.3611e-15,3.2575e-16,2.706e-06,1.2511e-18,1.5413e-09,2.4505e-06,1.9567e-15,8.0963e-06,9.6162e-09,0,0,0.00061002,6.2207e-07,0,0,0,7.4006e-16,0.0001341,0,0,0,0.10079,1.3535e-13,0.99636
296,0,0,1.8831e-33,6.4099e-19,2.5163e-05,6.1902e-12,7.0848e-26,3.9642e-32,6.2289e-10,4.317e-06,1.0496e-10,8.4746e-06,0.0022084,0.0015271,3.5858e-08,2.8124e-05,0,0,0,0,1.2453e-32,1.6664e-29,0,0,0,0,0,0,9.5626e-19,8.5039e-09,8.1989e-13,7.3666e-28,0,3.5055e-05,0.095206,0.002185,2.5623e-13,1.0035e-17,2.211e-10,3.4828e-09,1.0376e-12,7.4563e-15,3.6905e-11,4.3749e-19,2.4786e-23,1.9415e-18,7.3584e-15,3.2565e-16,2.7063e-06,1.2473e-18,1.5413e-09,2.451e-06,1.9535e-15,8.0844e-06,9.601e-09,0,0,0.00061001,6.2221e-07,0,0,0,7.3972e-16,0.00013405,0,0,0,0.1008,1.3534e-13,0.99636
298,0,0,1.8868e-33,6.4148e-19,2.5186e-05,6.1954e-12,7.0896e-26,3.9669e-32,6.2458e-10,4.3119e-06,1.048e-10,8.4699e-06,0.002208,0.001527,3.5855e-08,2.8124e-05,0,0,0,0,1.2441e-32,1.665e-29,0,0,0,0,0,0,9.5546e-19,8.4984e-09,8.1927e-13,7.3599e-28,0,3.5046e-05,0.095216,0.0021854,2.5562e-13,1.0018e-17,2.2097e-10,3.481e-09,1.0366e-12,7.4525e-15,3.6889e-11,4.3667e-19,2.4737e-23,1.9401e-18,7.3556e-15,3.2556e-16,2.7065e-06,1.2525e-18,1.5413e-09,2.4515e-06,1.9503e-15,8.0724e-06,9.5856e-09,0,0,0.00061001,6.2233e-07,0,0,0,7.3938e-16,0.000134,0,0,0,0.10081,1.3532e-13,0.99636
300,0,0,1.888e-33,6.4196e-19,2.521e-05,6.2006e-12,7.0944e-26,3.9695e-32,6.2557e-10,4.3025e-06,1.0458e-10,8.4652e-06,0.0022076,0.0015269,3.5852e-08,2.8124e-05,0,0,0,0,1.2429e-32,1.6635e-29,0,0,0,0,0,0,9.5467e-19,8.4929e-09,8.1867e-13,7.3533e-28,0,3.5037e-05,0.095226,0.0021858,2.5515e-13,9.9913e-18,2.2084e-10,3.4793e-09,1.0356e-12,7.4487e-15,3.6873e-11,4.3586e-19,2.4688e-23,1.9386e-18,7.3529e-15,3.2547e-16,2.7068e-06,1.253e-18,1.5413e-09,2.452e-06,1.9469e-15,8.0606e-06,9.5706e-09,0,0,0.00061001,6.2252e-07,0,0,0,7.3904e-16,0.00013396,0,0,0,0.10082,1.3531e-13,0.99636
302,0,0,1.8891e-33,6.4243e-19,2.5233e-05,6.2056e-12,7.0992e-26,3.9722e-32,6.2631e-10,4.2955e-06,1.044e-10,8.4605e-06,0.0022073,0.0015268,3.5849e-08,2.8123e-05,0,0,0,0,1.2418e-32,1.662e-29,0,0,0,0,0,0,9.5391e-19,8.4877e-09,8.1808e-13,7.347e-28,0,3.5027e-05,0.095236,0.0021862,2.5463e-13,9.97e-18,2.2072e-10,3.4775e-09,1.0346e-12,7.445e-15,3.6858e-11,4.3506e-19,2.4641e-23,1.9371e-18,7.3502e-15,3.2537e-16,2.707e-06,1.2536e-18,1.5413e-09,2.4525e-06,1.9437e-15,8.0488e-06,9.5558e-09,0,0,0.00061001,6.2267e-07,0,0,0,7.3871e-16,0.00013391,0,0,0,0.10083,1.353e-13,0.99636
304,0,0,1.8925e-33,6.429e-19,2.5256e-05,6.2107e-12,7.1039e-26,3.9748e-32,6.2811e-10,4.2885e-06,1.0423e-10,8.4559e-06,0.002207,0.0015266,3.5846e-08,2.8123e-05,0,0,0,0,1.2406e-32,1.6606e-29,0,0,0,0,0,0,9.5314e-19,8.4824e-09,8.1749e-13,7.3406e-28,0,3.5018e-05,0.095245,0.0021866,2.5411e-13,9.9488e-18,2.2059e-10,3.4758e-09,1.0336e-12,7.4414e-15,3.6843e-11,4.3427e-19,2.4594e-23,1.9358e-18,7.3475e-15,3.2528e-16,2.7073e-06,1.2581e-18,1.5413e-09,2.453e-06,1.9405e-15,8.0375e-06,9.5411e-09,0,0,0.00061001,6.2282e-07,0,0,0,7.3838e-16,0.00013387,0,0,0,0.10083,1.3529e-13,0.99636
306,0,0,1.8913e-33,6.4337e-19,2.5278e-05,6.2157e-12,7.1085e-26,3.9774e-32,6.2771e-10,4.2813e-06,1.0405e-10,8.4514e-06,0.0022066,0.0015265,3.5843e-08,2.8123e-05,0,0,0,0,1.2395e-32,1.6592e-29,0,0,0,0,0,0,9.5238e-19,8.4771e-09,8.169e-13,7.3341e-28,0,3.5009e-05,0.095255,0.002187,2.5358e-13,9.9279e-18,2.2047e-10,3.4741e-09,1.0326e-12,7.4377e-15,3.6828e-11,4.3348e-19,2.4545e-23,1.9344e-18,7.3449e-15,3.2519e-16,2.7075e-06,1.256e-18,1.5413e-09,2.4535e-06,1.9373e-15,8.0262e-06,9.5265e-09,0,0,0.00061001,6.2297e-07,0,0,0,7.3805e-16,0.00013382,0,0,0,0.10084,1.3528e-13,0.99636
308,0,0,1.8925e-33,6.4383e-19,2.5301e-05,6.2207e-12,7.1132e-26,3.98e-32,6.2845e-10,4.2747e-06,1.0387e-10,8.4469e-06,0.0022063,0.0015264,3.584e-08,2.8123e-05,0,0,0,0,1.2383e-32,1.6578e-29,0,0,0,0,0,0,9.5164e-19,8.4719e-09,8.1633e-13,7.328e-28,0,3.5e-05,0.095265,0.0021874,2.5309e-13,9.9073e-18,2.2035e-10,3.4725e-09,1.0317e-12,7.4341e-15,3.6813e-11,4.3272e-19,2.4501e-23,1.933e-18,7.3422e-15,3.251e-16,2.7078e-06,1.2554e-18,1.5413e-09,2.454e-06,1.9343e-15,8.015e-06,9.5123e-09,0,0,0.00061,6.2312e-07,0,0,0,7.3773e-16,0.00013378,0,0,0,0.10085,1.3526e-13,0.99636
